A,B,C,D,E,F
1.3636363636,0.4211765009,0.5648484848,0.8557250546,0.7236867648,4.0388781971
0.9937106918,0.39587895,0.4890335164,0.8578969129,0.6848868324,3.2722265645
0.9211848796,0.3939615423,0.4853511699,0.8587698752,0.6803802611,3.0981074635
1.3558521064,0.4355945001,0.5370002569,0.8644868763,0.7272798221,4.13622663
1.1282051282,0.4099528445,0.4867424242,0.8673606184,0.6908959313,3.3281651177
0.6640515857,0.4095435108,0.5288123843,0.8617418723,0.7160743421,4.0771246782
1.1543624477,0.428497201,0.5525013818,0.8564058855,0.7228106894,3.4501112061
1.3362831858,0.4194388762,0.5527457071,0.8574631154,0.7238018495,4.0379957156
0.70176101,0.3909298224,0.4834874117,0.86015205,0.6705020136,3.0049670607
0.6637942018,0.3432455149,0.4885141177,0.8466433502,0.6319571491,2.5873984631
1.2763049172,0.4190831628,0.5153206945,0.8524675767,0.7175736498,3.8630267084
0.6059922104,0.4048477043,0.515447783,0.8627995604,0.7246613407,4.1859973461
1.3423423423,0.4216675521,0.5576213798,0.8562432894,0.7251248182,3.9425872092
1.1319444724,0.3979505861,0.4808071108,0.8657221782,0.6904769188,3.6921297446
0.6953617261,0.405527655,0.4926349697,0.8613403857,0.6862953283,3.3050983675
0.6611369735,0.3411428198,0.4906796174,0.8451433541,0.6324717437,2.5703453637
0.6765126722,0.3487371807,0.467597908,0.8566609877,0.6283922304,2.6805022595
0.6825155337,0.3918206062,0.4866753714,0.8625082695,0.6707070707,3.0673807625
0.7054384223,0.4148472541,0.5160907474,0.8572986257,0.6958606097,3.478888565
0.73324711,0.4162469045,0.5359962549,0.8575297571,0.7277177006,4.3424347226
1.0347986468,0.4007893319,0.550582827,0.8432982241,0.697395419,3.3689359734
0.6541271252,0.3440898787,0.468518934,0.85341,0.6266641076,2.6640725545
0.71199525,0.4149644125,0.5158602574,0.8555825161,0.7015808969,3.5057549558
0.7810193919,0.410487663,0.5067078751,0.8671745474,0.7108576935,3.846286407
0.7403893525,0.4154370377,0.5475412091,0.854124395,0.7264330863,3.5792614248
1.4284785286,0.4259830718,0.5366362738,0.8594321415,0.7264225397,4.2086018259
1.0952380952,0.4044400812,0.5199433811,0.8550383021,0.6967414999,3.3492090307
0.8181817902,0.3877287649,0.5188616318,0.8622853569,0.6810713482,3.1584240438
0.7001662215,0.3490416328,0.4666359154,0.8550198763,0.6306007137,2.7013415939
0.6907007419,0.4268466634,0.5144560394,0.8591132859,0.7036411609,3.6864825976
0.9360128747,0.4342598512,0.5234346567,0.8755971961,0.7109677874,3.3074976075
0.6483022248,0.4093975354,0.5391565373,0.8598263507,0.7287261731,4.0370849097
0.7743716801,0.4045801794,0.4890495463,0.860783291,0.6865430684,3.0359069195
0.9117053016,0.3837238698,0.4858744726,0.8542539011,0.6719666455,3.0412373555
0.7586679693,0.4196052285,0.5538319319,0.8574203738,0.7257587967,3.4956249794
0.6658718508,0.3453955854,0.4699701249,0.8537482039,0.6260180026,2.6640919474
0.6834164764,0.4026675355,0.4924321215,0.8570889755,0.6852049808,3.4891939859
1.261835185,0.4028594279,0.5033913699,0.844884396,0.6893595291,3.6220233386
0.6700332058,0.4166732508,0.5389519477,0.855384228,0.6969778899,3.3149199174
0.9704391074,0.4047828073,0.5064423991,0.863224577,0.6928681561,3.2272850666
0.6657628483,0.346302137,0.4690839188,0.8546790912,0.6266426546,2.701019171
0.6971842733,0.4037903354,0.4883143353,0.8642181723,0.6818303309,3.1325208365
0.6189394958,0.3998128702,0.5184189981,0.8562761243,0.7209580429,4.1218164674
1.4363636364,0.4252116991,0.5525604143,0.8615923722,0.7267120696,4.098447093
0.7188305478,0.4149047927,0.5133279498,0.8522325635,0.6898898516,3.2623573405
1.0112134289,0.3986413845,0.5419252662,0.8435359853,0.6938489532,3.2801084585
0.6670486986,0.4220243926,0.5125800069,0.8564016706,0.7105119036,3.7461982752
0.6585105912,0.3443574254,0.4671258845,0.8532164147,0.624705393,2.6809023877
0.6994245123,0.3446233026,0.5028025757,0.8463666014,0.6358628339,2.5270572213
0.8219290905,0.3792213702,0.4591727491,0.8573768253,0.6868056722,3.7586377506
0.6681066354,0.3925957539,0.4867761401,0.8609903704,0.6749980015,3.0469863919
0.6563653347,0.4199739194,0.5439485894,0.8519950472,0.7052308978,3.4375582249
0.6600440753,0.4109433792,0.5414836269,0.8594977628,0.7287531292,3.8858120219
1.2038237247,0.4135840213,0.5224225079,0.8481209669,0.7088544795,3.729284134
0.703158447,0.3751054931,0.4547533685,0.8661030766,0.6575215008,2.6459322934
1.4,0.4286097267,0.5286794491,0.8669394108,0.7241889542,3.9631760807
0.6841765997,0.4353440894,0.53092906,0.8594000163,0.7150478066,3.554238447
0.6839533601,0.4095046942,0.4844575974,0.8653128699,0.690371522,3.394040728
0.7689731086,0.4245278412,0.5241858351,0.8568123474,0.7025337068,3.5092466557
0.7514806634,0.4037833723,0.5249834356,0.856008661,0.7052180894,3.9733338663
0.6973477041,0.4258441149,0.5142101482,0.8578196193,0.7036386008,3.5739236388
0.6783470585,0.4352793405,0.5256973836,0.8867045655,0.7339113401,4.1853380552
1.2932383407,0.4009873336,0.5047260216,0.8434100903,0.6914277988,3.6185036877
0.7608112151,0.412719929,0.5478870949,0.8526524105,0.7223219945,3.6197620976
1.2525252269,0.410763415,0.5598109752,0.8284674105,0.7287322034,3.8411018246
0.8333333333,0.3891154974,0.5155341292,0.8631469208,0.6823107618,3.2712492313
0.6161450277,0.4056089165,0.5165274975,0.8525868115,0.6997430957,3.658906965
0.7668489172,0.3903451611,0.498343063,0.8489489855,0.7072161742,3.8779075221
0.6760953743,0.4280108761,0.5182250564,0.859479569,0.706466046,3.4911218075
0.8391959799,0.3963140612,0.4950200102,0.8613622305,0.7006388416,3.872317502
1.050955414,0.4217385048,0.5226018143,0.8756153456,0.7056738513,3.4975290224
0.7197385519,0.4120140089,0.5072083479,0.8507567715,0.6871587297,3.2872294439
0.8270080642,0.381044375,0.4605661502,0.858853082,0.6851922801,3.6510875614
0.6724520026,0.4370961017,0.5322835487,0.860682385,0.7159165036,3.6431883022
1.3188405797,0.3990657939,0.5100135372,0.8475609023,0.6930797533,3.6670388397
0.7446464447,0.4098203117,0.4843571342,0.8656433975,0.6879305879,3.2315806587
1.4454545455,0.4192855679,0.5443110349,0.8498804586,0.7377271494,4.4539138585
1.5185184505,0.4219202295,0.5435299882,0.8667800417,0.7301202078,4.2078789686
0.663666065,0.3441269062,0.4785758974,0.8495936532,0.6290437723,2.6535256661
0.6535435445,0.3418223242,0.4597329339,0.8557471818,0.6198946733,2.701625136
1.0135135135,0.405069612,0.4931531532,0.8617188523,0.6830972734,3.0255971584
1.2564102564,0.4439883863,0.5270073842,0.8739092113,0.7247141601,3.7283033883
0.7737803038,0.4286966162,0.5210222166,0.8604993792,0.7008272667,3.2968871484
1.4471544715,0.409864417,0.5210559971,0.8595584815,0.7116212339,4.0959443781
0.794121129,0.3850692813,0.4684075782,0.8586506297,0.6920733901,3.8384808771
0.8142857143,0.3951728199,0.499401281,0.8651161779,0.6924665997,3.5672142384
0.7490537724,0.4298541055,0.5293053642,0.8593713702,0.706059746,3.3963777525
0.767679991,0.4217709722,0.5205647541,0.85489374,0.6936098655,3.1915611552
1.0171212388,0.4023823322,0.5621864423,0.841183786,0.7050864391,3.2499245665
0.7479393131,0.4221264881,0.5206868978,0.8613998948,0.7075953167,3.4688315865
0.605380547,0.3977190212,0.488139143,0.8598742886,0.6895221833,3.7339775723
1.1181102362,0.4483124064,0.5296384607,0.878429756,0.721739459,3.4670552876
0.8613861386,0.3902522154,0.4835694776,0.8591990545,0.6990417044,3.8438313549
1.4035087719,0.4301337242,0.5324013158,0.8688506894,0.7242420852,3.9137835559
0.8053118614,0.3977990673,0.5063751532,0.855919409,0.6947249647,3.6177953094
1.2506576738,0.4081217972,0.5163616974,0.8435364251,0.7053126729,3.7420626138
0.8407960199,0.3960630753,0.4974829992,0.8617553338,0.6977435537,3.7348139824
0.8237134125,0.3955697293,0.476143389,0.8661295844,0.6895130746,3.5122864981
0.6840138099,0.4002918925,0.5149889607,0.8585275148,0.7080622714,3.900294062
0.8446601712,0.3860734194,0.499846719,0.8596256161,0.6808603622,3.2475647046
0.7122257927,0.3910318717,0.4734144642,0.8686436117,0.6916373133,3.60051051
1.4237288136,0.4149700482,0.525852502,0.8625565908,0.717743046,4.1229166037
1.1020408163,0.4044480297,0.5,0.8586689504,0.6880471526,3.2952261687
1.1401274158,0.4093300924,0.4908018728,0.8619975412,0.6924544405,3.3361612258
1.4173913043,0.4364040068,0.5351827154,0.8806549864,0.7334941873,4.2263162717
0.6620765519,0.3993936676,0.5340090218,0.8544257763,0.7145067517,3.8487610658
0.7439129098,0.3885030573,0.5004391379,0.8480802946,0.7074741094,4.005620209
1.1904761905,0.4042357907,0.4937609329,0.8545419994,0.6948197582,3.6298684402
0.6717226272,0.3448735362,0.4918502886,0.8487667415,0.6332394984,2.6040921059
1.4311926606,0.4295359894,0.5609562456,0.8628352447,0.7305836397,4.1728001812
1.3928570601,0.4191436263,0.5482774255,0.8510715212,0.7365729884,4.2597742243
0.7712348971,0.4105173023,0.4916783533,0.8649687146,0.6884069359,3.1440533997
1.0265910362,0.4252936397,0.5302174129,0.873368444,0.7090358127,3.4897279308
0.7655018563,0.4187178985,0.5207205984,0.8562629818,0.6896897711,3.2112275082
0.6607848278,0.4206402481,0.5120301881,0.855218595,0.7098303554,3.7364654252
0.6969440375,0.3474934985,0.4703490357,0.8529560783,0.631235287,2.8071022313
1.1319444444,0.40167479,0.5090746421,0.8537589543,0.6920136677,3.2468419185
0.8372318929,0.3921697566,0.4722609231,0.8634474076,0.6932361955,3.6583637728
0.6753079575,0.4022167817,0.510303722,0.8620176014,0.7077398982,3.9432298563
0.6039003826,0.3976171529,0.5143883575,0.8657825562,0.7015672112,3.7761964115
1.4314755173,0.4277582286,0.5385866796,0.8607238756,0.7271601486,4.1894789713
0.6555224983,0.4191317778,0.5377387191,0.8528441451,0.7030639731,3.4197931513
0.6590866996,0.3990069248,0.5397334235,0.8512546803,0.7206753272,3.813610753
0.8097560692,0.3819426544,0.5055393983,0.8603168375,0.6757069914,3.1193950781
0.7285108784,0.4056663386,0.4883956682,0.860955067,0.6811320755,3.3354262009
1.2796134839,0.4518785217,0.5402629186,0.8715323125,0.7352443731,3.8320804458
0.6768901348,0.42412017,0.5112450979,0.8585049577,0.7077016568,3.7003554369
1.288050626,0.4271049386,0.5191521345,0.8545457784,0.7191894273,3.7976049237
1.2624114043,0.4007042416,0.5105189645,0.8467124997,0.6941141418,3.5277267196
0.5620316275,0.4223184032,0.5543993345,0.8527464399,0.7226075989,3.754509184
0.6888878525,0.4269320294,0.5134107581,0.8594029656,0.7038066423,3.634940066
0.7649888765,0.3911031699,0.4745922428,0.8629935188,0.6947399097,3.7836867099
0.6354009878,0.3589556543,0.4925536293,0.8589656614,0.6435519624,2.4683254327
0.8410149404,0.3883995568,0.4881504781,0.8563085642,0.6716803403,2.9362762959
0.8737373737,0.3881312871,0.4819729083,0.8576073398,0.6948296543,3.7247227976
1.0972222222,0.4010929547,0.505603903,0.8543586456,0.6891418302,3.2532894111
0.8094829847,0.3816562704,0.460604128,0.8596804379,0.6872375033,3.6670728504
0.7552844579,0.4058703877,0.526566461,0.8566602354,0.7070856406,3.7947068499
0.6925646431,0.4209391008,0.508351637,0.8563782694,0.703516624,3.5513901143
1.2657484948,0.398577662,0.5040165851,0.8441177704,0.6880634886,3.5265801542
0.7201767756,0.413342972,0.527499649,0.855277139,0.6924932168,3.19693541
0.7546041576,0.4074995617,0.4851401265,0.8640443072,0.6868164697,3.2227221325
0.7323327623,0.4166519319,0.5488072191,0.8551409255,0.7292499863,3.8151667602
0.6880146667,0.4051815345,0.5216904919,0.8587955129,0.7126030624,3.8780333748
1.4862385321,0.4254033365,0.5415109299,0.8684511781,0.7305370922,4.3396846618
0.8111737831,0.3805346153,0.4591072594,0.8587781651,0.6867101557,3.564178013
0.716655427,0.4380502424,0.5285258196,0.8614683642,0.7163390404,3.5218821746
0.8542713568,0.3926339671,0.5100945906,0.8657623462,0.6819268538,3.2665367479
1.4427862296,0.4227129792,0.5438269174,0.8556123586,0.7298973899,4.337165033
1.2752293578,0.4572820343,0.5479176292,0.8761533157,0.7386004716,3.8925126479
1.3307086614,0.4109216007,0.5120905745,0.8633138305,0.712406015,3.8459719725
1.2909090909,0.4467125977,0.5429897567,0.8681034283,0.7342018698,3.8423787724
0.9212633696,0.3834403305,0.4847120953,0.854853759,0.6732805786,3.168615325
0.8942525544,0.3924760893,0.4835980501,0.8577115646,0.6808420157,3.2148198662
0.7473838533,0.4142223645,0.5105507431,0.8601572429,0.6917926153,3.3433312438
0.7585129744,0.3966942344,0.4912358184,0.8605441695,0.6915566754,3.385531299
0.7737907692,0.4063031103,0.5256718281,0.8569724202,0.706313742,3.7026147762
0.5886478146,0.4045058884,0.5215418119,0.8520934887,0.7032700982,3.6398825826
0.6016556637,0.4260715205,0.5475877072,0.8601477354,0.7071823204,3.4817288163
1.1073825503,0.4024478434,0.4899938987,0.8581289928,0.6854728576,3.2228890584
0.8405796866,0.3960106574,0.4969600138,0.8646093639,0.6939000989,3.5351562712
0.7415399844,0.4113656249,0.5169429742,0.8559606967,0.6928678518,3.242404259
1.1538461538,0.4118191675,0.5092392456,0.8553679616,0.7015121439,3.5683777329
0.6006645026,0.3958531936,0.4881778244,0.8577527724,0.6913117347,3.700020664
1.1443457051,0.4004866447,0.4969990757,0.8449286415,0.6918800211,3.3698280103
0.8214285436,0.3873203238,0.520297429,0.8613971021,0.6807147744,3.1234618121
0.8851544703,0.3856706309,0.4812325016,0.8561039065,0.6712570882,3.1269611363
0.914110484,0.4082499704,0.4852247269,0.863259068,0.6869565217,3.340292754
0.8487804653,0.3878855287,0.5009112922,0.8617758736,0.6794888859,3.230093969
1.2158273381,0.4107133731,0.5026605934,0.8667963784,0.7052078356,3.7902267494
0.8317307445,0.3900179361,0.4974156787,0.8624120904,0.6842125382,3.4112887634
0.7226917305,0.3979703074,0.4814260787,0.8699620331,0.6955763437,3.7500967194
0.7623224868,0.3790363521,0.460054831,0.8598043553,0.6876085426,3.7016400168
1.0559842483,0.4363424073,0.5358683534,0.871594736,0.7125417552,3.4673806856
0.7708481464,0.3872187554,0.5188029305,0.8658059873,0.6765436944,3.0330901696
0.7147951184,0.4122817173,0.5147743302,0.8568385558,0.6935047141,3.3897752838
0.7460252803,0.3529313307,0.4960526576,0.8481763098,0.6445816383,2.6918544206
0.8131497106,0.3902182401,0.5210621031,0.8660953159,0.6817169042,3.1497403372
0.7601037517,0.4319176183,0.5428873285,0.8675336233,0.697991676,3.3642645239
0.6688554028,0.3654192288,0.4668916269,0.8623728218,0.647820199,2.4923426365
0.6315054745,0.3969569377,0.5123994552,0.8603519762,0.702112581,3.6228795053
0.7909689445,0.3823010552,0.4668555299,0.8579476196,0.6908465343,3.8615800813
0.629340256,0.4226359236,0.5450179273,0.8529675656,0.7090005326,3.4887731549
1.2478632479,0.4432662314,0.5290364126,0.8711425863,0.7267974908,3.6997653833
0.7473223408,0.3922792699,0.4828181855,0.8600926002,0.6966353577,3.7447683543
0.7100361824,0.4360532938,0.5524113232,0.8632134454,0.7117107731,3.511819739
1.3333333333,0.3878253686,0.4995265152,0.8453420698,0.7056641634,3.8709465725
0.7180671436,0.3919331228,0.4927873089,0.8585347388,0.6899040503,3.7668521599
1.0979020979,0.4023263053,0.5081288139,0.8578637371,0.6907450577,3.1807329643
0.704130998,0.4165586864,0.5250959006,0.8563574757,0.6951106092,3.2483351012
0.6822292404,0.3435081671,0.494146441,0.8455548157,0.6339359523,2.5987562999
0.6623702283,0.4131256099,0.5311919506,0.8650930743,0.7207511004,4.2391867055
1.2475714934,0.4059673745,0.4987735174,0.8545964342,0.6922149846,3.4095812837
0.7615459537,0.4265909553,0.5631752072,0.8590285173,0.7303871988,3.6666224042
0.7181568611,0.4171467353,0.5061195208,0.851816545,0.7035046503,3.652789233
0.7347231801,0.4127955568,0.5222200625,0.8548002551,0.6921046387,3.2967318853
0.7047826794,0.4472690892,0.5397285956,0.8884986942,0.742143312,4.0621899631
0.6796095966,0.3469846617,0.4696691171,0.8546070377,0.6262227647,2.7076139834
0.7702915922,0.426017018,0.5264825324,0.8581925075,0.703236876,3.4791809691
1.4161497912,0.4256593218,0.5414897074,0.861160514,0.7261872768,4.120401794
0.8190954496,0.3850605852,0.5143048273,0.8610989367,0.6786607815,3.1157148424
1.273474088,0.4013830026,0.5040313022,0.8459538561,0.6900229513,3.5857524819
1.0408163265,0.4031390859,0.4948868436,0.8597063544,0.685460032,3.1110596562
0.8195876005,0.3921734039,0.5261299899,0.8646230154,0.6837869723,3.1642831048
0.9075629723,0.4189390854,0.5364829765,0.8521465311,0.7076038145,3.3121533031
0.7565895209,0.4044480312,0.520970723,0.8560931694,0.7078362256,3.6441982235
0.7205983076,0.4410327112,0.5272358581,0.8640703588,0.7138964578,3.5012939715
0.6911072074,0.412035785,0.5116039409,0.8560430339,0.6952913933,3.5036745039
1.3622635921,0.4206520864,0.5381657979,0.8545687465,0.7252787559,4.1099983259
0.7737643535,0.3931239577,0.4898093077,0.858437802,0.6911052334,3.4031420643
1.3114754098,0.4185198428,0.5318135246,0.8561476375,0.7149449036,3.7487658589
0.5983350718,0.4038061691,0.5207713368,0.8512040095,0.701628817,3.6405711573
0.6776911139,0.3531547895,0.4706478441,0.8570896581,0.631892127,2.660186372
0.6978828771,0.4076549419,0.5312400062,0.8554000206,0.7215974713,3.7887180417
1.2928013647,0.4035574476,0.5052161894,0.8457815206,0.6910121371,3.6341526705
0.8219896345,0.401667615,0.5267560816,0.8546623776,0.7013579003,3.5052191492
1.2627285663,0.4052362634,0.5022708872,0.853208796,0.6937371546,3.4738215504
1.4508800235,0.4050971642,0.5161527965,0.8572808337,0.7077972168,4.0572353286
0.8963362585,0.3873033632,0.4820640809,0.8566422925,0.6742203492,3.1624396064
0.8095238095,0.3967732234,0.5006022409,0.8653279463,0.6957410363,3.6626041251
0.7617188914,0.43074666,0.54686054,0.863140786,0.7017309809,3.3171081278
0.7397849124,0.4313117709,0.5462350303,0.8649053068,0.7040753425,3.4103760921
0.5973114548,0.4375278142,0.5435223799,0.8653012635,0.7249019444,3.770279439
0.8249530215,0.3981785299,0.494932347,0.8597166047,0.6923258212,3.2978515043
0.6650047622,0.3910310921,0.4808083865,0.8593573046,0.674452631,3.0582465687
0.693350008,0.3450106661,0.5023520715,0.8472485873,0.6338075376,2.4598088422
0.6750939942,0.3481117139,0.4670172656,0.8554992984,0.627861801,2.6884444734
0.6978838298,0.4025051117,0.5216725082,0.8546576666,0.7163634151,3.980079737
1.2929271359,0.4010235386,0.5027354893,0.8441534227,0.6916885721,3.5212696849
0.6886076461,0.4228464591,0.5102834139,0.8570260046,0.7054521064,3.5187800082
0.6409525463,0.3403648287,0.4621056736,0.8551890881,0.6194506057,2.6656368293
0.6360625296,0.4162537498,0.5218551997,0.8521859253,0.7033877393,3.691822938
0.7434974815,0.410680165,0.5125078294,0.8568379039,0.6914738766,3.2238124774
0.6490504068,0.4066595338,0.535248921,0.8587925493,0.7265472995,3.913784467
0.6236065014,0.3989155109,0.4760884167,0.8662967151,0.6889548836,3.5647204444
0.7406027352,0.4077598025,0.487582416,0.860602691,0.6853000817,3.4418421348
0.6798999576,0.3506134573,0.4678305714,0.8576871903,0.6281851544,2.7270079806
1.0845070423,0.4053857191,0.5026294128,0.8607130001,0.6885394807,3.0810110476
1.2856779056,0.4248919341,0.5171512173,0.8527639808,0.7192902956,3.8908359286
0.9214659686,0.3892477186,0.4783733936,0.8599792248,0.693116676,3.7168170119
1.4329658028,0.4291160707,0.5494922602,0.8666707776,0.7294442071,4.1183108409
0.6027335178,0.4048942521,0.5195111359,0.8527051374,0.7000504626,3.5551014636
0.6507798898,0.4357678189,0.5201947841,0.8619151171,0.7234949833,3.9316469053
0.7408390016,0.4233968943,0.5473108643,0.8608269321,0.7269221959,4.0061293786
0.6679235736,0.4097342546,0.4967288337,0.8623470154,0.6927935174,3.4555048105
0.6733303242,0.4154678637,0.5248262199,0.8671555914,0.7151219512,3.7345972102
1.2459806316,0.4121606569,0.5681168598,0.8281784511,0.7325822395,3.7262034552
0.6877060802,0.399852758,0.5111473663,0.859008239,0.7065308762,3.811810685
0.6631293225,0.4213216709,0.5106140043,0.8559588663,0.7100809181,3.6505566896
0.6807624039,0.393242634,0.48981008,0.8629734764,0.6733047303,3.1025791387
0.6024039452,0.3944193161,0.4850430225,0.8588388724,0.6880675204,3.765089381
0.7312313183,0.3927152275,0.4913285962,0.8582681118,0.6915829146,3.3788951047
0.7495256716,0.3922109204,0.5206094204,0.8667059846,0.6794848703,2.8106095309
0.727036379,0.3754566229,0.4825227971,0.8445663447,0.6984285714,3.9377504759
0.804288385,0.3863341345,0.4702024424,0.8608912818,0.6960855985,3.8466134877
1.2972972973,0.4487378642,0.5459834835,0.8711675862,0.7331149194,3.9613432732
0.6970040098,0.4040735308,0.5269098879,0.8534564961,0.7190120168,4.0736387038
0.8657749267,0.3891015194,0.4697220239,0.8624964407,0.6896174863,3.6388511144
0.8661979047,0.3828087914,0.4801559818,0.8547045884,0.6705967216,3.1145177161
1.3548292942,0.4278271859,0.5408195292,0.8585435907,0.7264652293,4.2070592379
0.7212619177,0.4431956773,0.5276635461,0.8660095615,0.716678591,3.4903584504
0.7876446895,0.3863065105,0.4701705656,0.8589579625,0.6949714452,3.763709587
0.7513495985,0.4117548692,0.4895073002,0.8630270934,0.6873525175,3.4607845762
0.6773446204,0.3917118939,0.4857477865,0.8583553237,0.6793813607,3.2644180715
0.7487887418,0.3901778737,0.4696396306,0.8645991217,0.6944181646,3.8149599563
0.8595118385,0.4009401586,0.5072297032,0.8589822966,0.695161145,3.3143955964
0.7704280259,0.4289586939,0.5444692509,0.8601531236,0.701630689,3.478676383
0.6598687115,0.3466866274,0.4687266777,0.8542732767,0.6280024055,2.6879046193
1.2933833264,0.4544374224,0.5501000164,0.8723709765,0.7390579042,3.7784696506
0.8434762354,0.386491665,0.4835408018,0.8565717352,0.673644414,2.9910176771
0.7066881729,0.4154752066,0.5228955411,0.857105526,0.6948704562,3.2652823263
0.8908228819,0.4196308764,0.5372782459,0.8569307985,0.7042089914,3.2662275671
1.0443037975,0.4233442261,0.5251246644,0.8771451807,0.7060158325,3.3742761773
0.7059691141,0.41047295,0.4872373861,0.8644570316,0.6907958329,3.3170448405
0.8133197581,0.3824129815,0.4613996277,0.8594545848,0.6882123649,3.8995592054
0.667420949,0.4185104985,0.5397426902,0.8566136096,0.6979025609,3.3201319563
1.4219495088,0.4183264319,0.5470926408,0.8584395437,0.7276816345,4.2280804978
1.3913043478,0.4117733584,0.5280706522,0.8586373209,0.7183837936,4.037587336
0.6826909563,0.3505191093,0.4697214262,0.8551303409,0.6319502443,2.7811992013
1.4167792107,0.4298294402,0.5467970599,0.8662091978,0.7276376817,4.1334135028
0.7646180721,0.3975360298,0.4838832425,0.8643469172,0.6998537268,3.7712668087
0.6905404716,0.4071824536,0.521924477,0.8603245086,0.7139147962,3.9895175939
0.7629179903,0.4083112835,0.5003708039,0.8619610373,0.6851712928,3.4217068092
0.7396370713,0.4393659648,0.5252041285,0.8645061262,0.7120217704,3.2808587384
1.2394919736,0.3966315153,0.4954424275,0.8434073824,0.6990340477,3.760766634
0.9392265193,0.3788292916,0.4942151446,0.8543381369,0.6718504937,3.2566537429
0.9609688301,0.4115767494,0.5440434855,0.8464243813,0.7073047617,3.1728215098
0.8214285436,0.3856404386,0.5160351636,0.8606544188,0.680243123,3.1381032166
0.690331361,0.4080213513,0.520586,0.8617650591,0.7141293566,4.0573962685
0.8315789508,0.3825894902,0.4636908211,0.8578381919,0.6876756622,3.7040435413
0.7344971268,0.3910232089,0.5016626027,0.8502675282,0.7087918807,4.0776682434
0.8636363636,0.3768692046,0.5009008211,0.8579716515,0.6647786292,3.0446033878
0.8277511962,0.3827591735,0.4944685676,0.8615010386,0.6738847741,3.208008729
0.6813808305,0.4171841217,0.5389952512,0.856170362,0.6965205795,3.3335300408
0.6522896494,0.344588053,0.4674427073,0.8530090458,0.6267039747,2.7179757506
0.7402622295,0.4159139813,0.5406663433,0.858751494,0.7241150259,3.749957597
0.6836967156,0.4026480248,0.493498523,0.8563403824,0.6872100534,3.4589971413
0.6532710446,0.4040960877,0.5164821492,0.8622863181,0.7053994316,3.7618700117
1.3928571429,0.4202798919,0.5444711538,0.8527978123,0.7375276195,4.2671900551
0.802955665,0.384892148,0.5121792741,0.8632762542,0.6780627351,3.1869069065
1.4051724138,0.4155392395,0.5255711868,0.8635212484,0.7190405557,3.9632135864
0.8022894334,0.3857287885,0.4696670133,0.8591815275,0.6921059596,3.6547184575
0.8557949494,0.3790156634,0.4840495247,0.8523402864,0.6708488922,3.0530915628
0.6247250284,0.3973623687,0.5114260339,0.8628757594,0.7015300144,3.6780332185
0.7097902367,0.4392790429,0.545510605,0.864816313,0.7154393951,3.5888452612
0.6857757303,0.4010961361,0.4813328101,0.864118507,0.6781073934,3.1055882487
1.2256880093,0.4034337204,0.4850013901,0.8533821003,0.6842652653,3.4053556923
1.1538461839,0.4065968854,0.4912929144,0.8601458468,0.6908631094,3.4364072868
0.8507462687,0.3953102375,0.4852491926,0.862690628,0.6999538358,3.8507029061
0.6562505341,0.344070719,0.467507495,0.8530790096,0.625526875,2.6617327615
0.8706045046,0.3869407563,0.4746132395,0.8574396065,0.694492236,3.6933378246
0.6992293088,0.4294575647,0.5132609398,0.8606462013,0.7045101089,3.6174970449
0.702328666,0.4217514239,0.5441551555,0.8643371266,0.7253154876,3.9908072718
1.1925609374,0.4043028834,0.486890823,0.8540944253,0.6836492891,3.5178215075
0.9011297284,0.4021777483,0.4803090135,0.8662163046,0.676868797,3.3256051344
0.761561261,0.4215986534,0.5239146235,0.8543598003,0.694402085,3.1808165771
0.6964904213,0.4088410216,0.5145142429,0.8578266351,0.6919778745,3.2576035342
1.0789473684,0.4162702065,0.592205552,0.8485006357,0.719472671,3.3880617175
0.8529411765,0.3981821922,0.5000986027,0.8632479883,0.6972583369,3.6087845975
1.2285395268,0.4405150426,0.5184634608,0.8614357455,0.7240851201,3.8802884331
0.6482656112,0.4131710427,0.5168874802,0.870985101,0.7144771147,3.728965925
0.9518716578,0.3909424977,0.4782791564,0.8608112523,0.6946959614,3.5939537985
0.6509965782,0.3457777023,0.4674821042,0.855839512,0.6255363867,2.6424911082
1.3392856243,0.4363373238,0.5458632807,0.8663457086,0.7329070929,3.9662428364
1.0544217687,0.4030441335,0.4987930656,0.8577327846,0.6864373509,3.1575006586
0.6843728744,0.4096599503,0.5137587417,0.8666571572,0.7093449465,3.4954520199
0.7550994656,0.3895774191,0.5007271201,0.8483808409,0.7071995997,3.935149999
0.6470263984,0.4037926116,0.5078509774,0.8542533241,0.6925058027,3.5134561185
0.7628165834,0.4143595381,0.5526746462,0.8543308047,0.7225858645,3.3937443024
0.6641335185,0.3455336883,0.4839631179,0.8497709637,0.6312022002,2.6065262096
0.8571257691,0.3856535456,0.4841978113,0.8567635332,0.6729152551,3.1428206875
0.6935106524,0.4366126549,0.542545153,0.8578201156,0.7133786509,3.4815796938
0.7822926465,0.3884308524,0.5199632567,0.8655558025,0.6813842482,3.0715452963
0.7266510931,0.4157806506,0.527888989,0.8576656162,0.6930797516,3.2445811284
0.7306096919,0.4101240109,0.5213805685,0.8519892255,0.6933111461,3.2317592679
0.6773339509,0.3463248969,0.4652407354,0.8533971016,0.6276851234,2.7095866778
1.2834164995,0.4163532383,0.5164221165,0.850050609,0.7165055131,3.9339494073
0.7120044902,0.4055004161,0.51936134,0.8609733612,0.709679081,3.803545651
