A,B,C,D,E,F
1.3864767762,0.3426086444,0.5069590999,0.7954703758,0.6599628713,3.2056073221
1.2166858751,0.3519829466,0.4881228039,0.8172141079,0.6564141035,2.7684363786
1.365373442,0.3102435268,0.4337836546,0.8161294783,0.6293054771,3.1225229157
1.4872851637,0.3465673132,0.5122688617,0.7958872386,0.668997669,3.4009793955
1.5195586083,0.3423416215,0.5113275679,0.7947722752,0.6667652277,3.1868410405
1.3101852606,0.3423625091,0.4745665783,0.8152784371,0.6516039052,3.1632670237
1.2293577666,0.3061254223,0.4049704643,0.8213064677,0.613430127,3.0281939824
1.326815606,0.3103064641,0.4223757983,0.8173844062,0.6265948398,2.9021990855
1.0143999424,0.3636238905,0.4749520463,0.825225512,0.6695826043,2.5048781785
1.1909424306,0.3470649709,0.4887227145,0.8102535853,0.6606014658,3.0812177812
0.9440560322,0.3500355,0.4802383227,0.8196746245,0.6501706485,2.8188883557
1.3590115895,0.3583076048,0.5045551825,0.8094106967,0.6705955335,3.1321419935
1.3165768984,0.3483911852,0.4757615954,0.8184058619,0.6534834992,3.1293940619
1.4426450405,0.3348493441,0.4778237131,0.8008324808,0.6603982301,3.5036012885
1.3960503255,0.3196828266,0.4713113517,0.8036269476,0.6470290771,3.3145001698
1.3712255028,0.3350398753,0.4782559609,0.8035313822,0.6597778352,3.4079671198
1.0058749763,0.3470689052,0.4741567539,0.8074694773,0.663831916,2.775426139
1.5425079438,0.3109825229,0.4787372306,0.7963289352,0.6537183746,3.4350422701
1.0402300274,0.3459828119,0.4698121094,0.8221618092,0.6360902256,2.9825103209
1.2944785487,0.3177270367,0.4218927187,0.8284517929,0.625,2.9938505426
1.0139593964,0.3572661528,0.4772472741,0.8192343558,0.6644934804,2.7586947035
1.0594059289,0.3542135861,0.4772370167,0.812540663,0.6689364462,3.1771671992
1.2741366653,0.3530188103,0.4803954581,0.8176923513,0.6595245084,3.1150873485
1.0367513447,0.3456625927,0.4729088446,0.8099332734,0.6636612022,2.8844502551
1.43875274,0.3644852315,0.520902972,0.815171379,0.6673070765,2.8754981364
1.1108656265,0.3318807767,0.4255955446,0.8332938286,0.6220619658,2.7008039441
1.4730593562,0.3357427329,0.5037943253,0.7932074637,0.651880141,3.2664816866
1.0224507678,0.3374688811,0.4726623344,0.8131376552,0.6359017782,3.1353864921
1.1603119511,0.3559305678,0.4863186075,0.804482903,0.6743656474,3.3977901193
1.0058749763,0.3521317121,0.470226291,0.8144399078,0.6591535187,2.6142472173
1.5042980688,0.3417407884,0.5119252681,0.7955433936,0.6574322312,3.2391876048
1.0396039244,0.3639242838,0.4910420147,0.8125766268,0.687005277,3.0848460004
1.3695947064,0.3360223863,0.4736221339,0.8050712762,0.6555306008,3.5181083158
1.2686567624,0.3356414302,0.4672012011,0.8077030319,0.6469221835,3.2969187007
1.085714353,0.3358590676,0.4797410582,0.804733236,0.6461322082,3.1952536406
1.3769675253,0.3389485592,0.5005337611,0.7902593873,0.6586771845,3.3024968996
1.4633528506,0.3466240131,0.5006877998,0.8017709894,0.654841291,2.671391474
0.9201698291,0.3732904648,0.4845076101,0.8213390969,0.6829855538,2.9123873111
1.4134615507,0.334954146,0.5113228375,0.7863619307,0.6611094271,3.3044811461
0.9063795835,0.3754076858,0.487041145,0.8232069252,0.6872638964,2.896586901
1.1646448027,0.3736572226,0.4838081753,0.8275502897,0.674267101,2.7258580833
0.9920635366,0.3480616059,0.4758659513,0.8249097706,0.6414782129,3.0013235171
1.0594059289,0.352531848,0.4737670432,0.8101738641,0.6645035691,3.3260494518
1.4337845182,0.3344459222,0.4660392252,0.8087739025,0.648394675,3.6155287001
1.3788235331,0.3289475626,0.4770212169,0.7958637059,0.6571949948,3.2259852113
0.9654858682,0.3465577791,0.4747902014,0.826427542,0.6360864745,3.037939249
1.3571427883,0.3562639734,0.5093986008,0.8084391282,0.6654389196,3.4141515997
0.9423903234,0.3615687037,0.4781231781,0.8125125417,0.6772500656,3.2222778369
1.005980232,0.3501771715,0.4803503902,0.8065519691,0.6623277182,3.0013976292
1.1467720172,0.3239311414,0.4188314168,0.8301177837,0.6139076284,2.8275690439
1.306501615,0.3196342642,0.4259992379,0.8300596518,0.6275270008,2.8652521964
1.3245750125,0.3046873595,0.4177795889,0.8185395601,0.6185002737,3.004561697
1.3888555524,0.3087349477,0.4321944666,0.8188737925,0.6275708727,3.0924768845
1.0546597713,0.3550376616,0.4740432249,0.8206860806,0.6601123596,2.6148486166
1.4519231453,0.3509789971,0.5099336527,0.8005338936,0.661831856,3.2444312943
0.9794344162,0.3318962007,0.4801731611,0.8054609686,0.6350931677,3.047222913
1.3707601796,0.3352965385,0.476112724,0.8038535566,0.6556994819,3.1570978176
1.4407275999,0.3484122688,0.5210926537,0.7960124343,0.6717980296,3.226085883
0.9956183443,0.3660587245,0.4824556343,0.8154819482,0.6758893281,2.9565348972
0.9859353263,0.3393214697,0.4727975424,0.8160906697,0.637195122,3.0189245674
1.22222231,0.3146708906,0.4124578154,0.8274306931,0.6191102922,2.9697099385
1.0149508008,0.3588515215,0.4819758907,0.8168706026,0.6655687864,2.8453521871
1.0409523973,0.3512604723,0.4899724729,0.8206641744,0.6474738922,2.8623518562
1.3035446559,0.3301927837,0.473247369,0.8134886329,0.6434697378,2.8215174083
1.2421479532,0.3095149933,0.4425252186,0.804474105,0.6252903226,3.0826949165
1.2421479532,0.3141473053,0.4434383949,0.8114866585,0.6262574155,3.1828612413
0.9719151993,0.3393095118,0.4670334031,0.8188545618,0.6385336743,2.9024355544
1.40206192,0.3342367315,0.4781308311,0.8018953168,0.6608171818,3.3012171947
1.3090453725,0.3226434005,0.4730993064,0.7950996253,0.6514094334,3.3441906218
1.3415697352,0.3382311599,0.5104057192,0.7867464545,0.6661524221,3.3331369935
0.9063795835,0.3768824633,0.486658702,0.8237372675,0.691576087,2.8167075501
1.3703481843,0.30408615,0.432991052,0.807304828,0.6250702642,3.0420954614
1.3640803594,0.3069954018,0.4254606413,0.8195674154,0.6222647702,3.2032993924
0.9871441928,0.3439729891,0.4799009884,0.8165251084,0.6435261708,2.7896894306
1.0496674597,0.3474198928,0.473697222,0.8064642586,0.6597168597,2.9318800225
0.9679802363,0.3458450908,0.4726221185,0.8229436919,0.637075718,2.7742745568
1.3869885574,0.3355724095,0.4767368558,0.8032115156,0.6624720358,3.3894212861
1.306501615,0.3185686984,0.4269392186,0.8277621721,0.6289116588,2.9725906691
0.9588182467,0.3318176219,0.4671246472,0.811303238,0.6326754386,3.1383414359
1.3894736605,0.3374161531,0.4726696847,0.8041984583,0.6593321253,3.3725043873
1.3757535865,0.3407220864,0.4866096592,0.8016526908,0.6681974742,3.4580263819
1.0660376949,0.3448894686,0.4817165175,0.8124076125,0.6470423325,3.1402307592
1.2231218714,0.3056587557,0.4048840161,0.8222667101,0.607751938,2.9130626814
1.4337845182,0.3447498634,0.4709172525,0.8176554102,0.6555236354,3.111349102
1.380476971,0.2980510522,0.418779548,0.8149330703,0.6175429038,3.0561038033
0.9870551263,0.3508338989,0.4861573035,0.8212954889,0.645923913,2.8692746446
1.2738401441,0.3294886253,0.4701604459,0.8024284787,0.6481481481,3.4058496919
1.0139469,0.3578242063,0.4762603102,0.8215382461,0.6675854465,2.8504587678
1.0117886258,0.3537965188,0.4763543069,0.8113993933,0.6652952565,2.8422536996
0.9999999283,0.3588792411,0.4870772839,0.8102544893,0.6742424242,3.1947438577
1.057971029,0.3502516542,0.4753491925,0.8117298311,0.6596677434,2.6329331702
1.2511749781,0.3226442493,0.4564462079,0.8123712534,0.6345497506,3.2246838079
1.3640803594,0.3096382433,0.4258346726,0.8222414224,0.6272727273,3.0801773639
1.3291441391,0.3416116199,0.4818406547,0.8048502774,0.6601966874,3.501398234
1.2421479532,0.3181368947,0.4423425834,0.8153621402,0.6295814921,3.0198066116
0.9864930482,0.3657529114,0.4776343486,0.8216672094,0.6720989042,2.9765988964
1.0149508008,0.3646002633,0.4832601812,0.8204029123,0.6710828025,3.0669616695
1.2032400065,0.3239791441,0.4484373498,0.8175085971,0.6335160532,2.8936677879
0.9607329801,0.3386181183,0.4741143664,0.8151236625,0.6393305439,2.7784650464
1.4269519693,0.3477348482,0.4799989312,0.8130701772,0.6679154402,3.0421014169
1.0459290563,0.3529980861,0.4802713057,0.8132789864,0.6651258346,2.7668186503
0.9803658935,0.3494204934,0.479312675,0.8231070178,0.6445783133,2.8977293231
0.9986503352,0.3558428627,0.4830629722,0.8309423433,0.6470748299,2.7197490613
1.4463389152,0.3513280469,0.5167251471,0.8018900756,0.6669741697,3.2806215613
1.4838710729,0.3496665798,0.5095448759,0.8048916981,0.6605155243,2.8959473836
1.0239436753,0.359337703,0.476388595,0.8217243986,0.6628903012,2.8083107349
1.2847938541,0.321581121,0.4647394379,0.7945571747,0.6472737493,3.2702380493
1.425925937,0.3569203007,0.51924014,0.8047891375,0.6738451935,3.081314569
1.3112745662,0.3277667546,0.4708041162,0.8126742925,0.6462264151,3.1575661477
1.0209671053,0.3618253103,0.4739799192,0.8252337064,0.6644438517,2.886963594
1.4208612567,0.3349252877,0.469186688,0.8061688322,0.6556049125,3.260093972
1.4498245444,0.3512624678,0.5148700106,0.8048023564,0.664983665,3.1708867466
1.3279115158,0.335393877,0.4718064659,0.8068232472,0.6516359637,3.2327684358
1.4687820235,0.3511912792,0.5190827028,0.7991790152,0.6663841808,2.9711679633
1.3234860255,0.35756802,0.5081871835,0.8078327788,0.6718013203,3.1686751207
1.4579947091,0.3449253063,0.5114420904,0.7980206528,0.6590344828,2.8701011779
1.2977271184,0.3390253811,0.4650393665,0.8181433569,0.6571194763,3.1433606964
1.3300055782,0.3130078297,0.4321788993,0.8182959847,0.6320807628,3.1627770853
1.4645162221,0.3486920119,0.5071210114,0.8057303517,0.6578556579,2.8160120832
1.2963855074,0.345651882,0.4815649679,0.8107405071,0.6588480584,3.1871192846
1.3712255028,0.3387409119,0.4788177337,0.8097524069,0.6554729557,3.1736362964
1.3773584906,0.3357257406,0.4817925627,0.8042110448,0.6599335208,3.3527823138
1.0325945458,0.3544795693,0.4716885346,0.8175797986,0.6603083355,2.9296948335
1.3695947064,0.3381225206,0.4728107897,0.8080921634,0.6571750775,3.5734825248
1.4047618898,0.3106004029,0.4437370071,0.8090502364,0.6387389946,3.2153979018
1,0.3665885706,0.4841328593,0.8170679805,0.6772636957,2.9671329851
1.4237146856,0.3451236726,0.4975245935,0.8034130528,0.6495227996,2.9133141123
1.3207776452,0.3240982648,0.4666017662,0.8107554263,0.6426630435,3.1245911114
1.323391929,0.3455383295,0.4809852025,0.8145266551,0.6574385511,3.0644564099
1.3754600836,0.3065366012,0.4340947582,0.8087523435,0.6352841391,3.2791838919
0.910521995,0.3743124342,0.4861578165,0.8221188008,0.6884097035,2.8544989829
1.0624049169,0.3429287079,0.4727797934,0.806262556,0.6580036799,2.9857162288
1.0149508008,0.358084044,0.4794073096,0.8151722898,0.6687995905,2.95090045
0.9696720534,0.3689979125,0.4836707134,0.8196936821,0.6780185759,2.9651951817
1.0506756858,0.3475250193,0.4723863853,0.8092429765,0.6569080637,2.903409707
0.9884238283,0.3343850317,0.4728887374,0.8094865659,0.6351606805,2.9946747933
1.3658064515,0.3519908623,0.4782978711,0.8159584454,0.6580555556,2.9389074761
1.4543430298,0.3435808089,0.5121044261,0.796799214,0.6564183835,2.9947885409
1.4426450405,0.3419155415,0.4776236194,0.8094042537,0.660486995,3.5044844144
0.9249475588,0.3689700145,0.4788978244,0.8220418298,0.6733350882,3.0728346517
1.1071428272,0.3348022985,0.4196068283,0.839803175,0.6161776368,2.6660021776
1.2686567624,0.3346893364,0.4799926164,0.8005533787,0.6556860498,3.3465031251
1.1155159026,0.3187331777,0.4206414399,0.8224106341,0.6184899078,2.9568068928
1.0823194739,0.3429694094,0.4828468331,0.801427789,0.6675951718,3.121955313
1.0399999625,0.3721794464,0.4894231011,0.8214721042,0.6793460127,3.000142581
1.4817205229,0.3511947612,0.5077952304,0.8039543353,0.6615566038,2.9456753027
1.4970414395,0.352612552,0.5202872357,0.8001036639,0.6679012346,2.9846272984
1.4134615507,0.3472099887,0.5115572817,0.8004355454,0.6614125493,3.3370982247
0.9870669168,0.3728608427,0.4867095952,0.8235138191,0.6798295455,2.8825524067
1.4196261923,0.3423532978,0.5061378673,0.7941059397,0.6615667075,3.5353831996
1.1441440964,0.321122797,0.4201249344,0.8269497595,0.6221113445,2.8604999178
1.3386273381,0.3092059834,0.4274229194,0.8188533895,0.6266406032,3.1419188911
1.4337845182,0.3262188567,0.4726058005,0.7935213499,0.661849711,3.3966762736
0.8902076709,0.3846332985,0.4855511709,0.8331127948,0.6851248643,3.1731726693
0.9898006926,0.3574346387,0.4870993968,0.8278931404,0.6510416667,2.7592905883
1.0744765695,0.3447148064,0.4803479691,0.8055414914,0.6688326758,3.1398787728
1.3261804181,0.3088951438,0.4560399387,0.7933296248,0.637345679,3.0974716431
0.9768196581,0.3509890596,0.4779859996,0.8260544278,0.6383569248,3.0160898909
1.3990384029,0.3447500863,0.4787040382,0.807577409,0.6611523103,3.2472129441
1.1117562438,0.3447423397,0.47671208,0.8066990086,0.6690391459,2.9700129297
1.0797743462,0.3395584649,0.4339520649,0.8398149318,0.6213951195,2.6488803821
1.473777799,0.3339033826,0.5097174879,0.7848493917,0.6632443532,3.0820986046
1.4534606008,0.3451269046,0.4752876322,0.8171546289,0.6621621622,3.2507854799
1.2240224553,0.3490181209,0.4922817615,0.8163699456,0.6581809194,3.0471492573
1.5351151642,0.3062852837,0.4714981454,0.7909234554,0.645379414,3.28130731
1.3869437058,0.3088223319,0.4270546963,0.8222347054,0.6252753304,3.1720100136
1.5410765341,0.3247548931,0.4893976052,0.8003367157,0.6664917345,3.1768029758
1.3165768984,0.3334319788,0.4784311995,0.7992167318,0.6571503405,3.428114648
1.3351287552,0.3369744021,0.4757320753,0.8015820017,0.6559502204,3.2291384234
1.0118852544,0.3498195478,0.4837969656,0.8029069429,0.6704906029,3.0976797119
1.0084033348,0.3695558881,0.4788164659,0.8246100044,0.6643186786,2.7684612235
1.0501232567,0.3496245772,0.4790185536,0.8096215899,0.6628041715,2.7890347772
1.5262626097,0.3393306374,0.5105699792,0.7922461058,0.6586452763,3.3399762826
0.9898006926,0.348745855,0.4829975071,0.8238618829,0.6361426256,3.175750554
1.0055511399,0.3590896761,0.4695787659,0.8227502272,0.663191859,2.5723198318
1.3869437058,0.3061133975,0.4223535217,0.8227833061,0.6209565939,3.0912552507
1.4196261923,0.342754886,0.5084789305,0.7936825338,0.6595809292,3.3378608226
1.0594059289,0.3618373512,0.474923701,0.8197968578,0.6661258923,3.2356497767
1.2620027611,0.3517619565,0.4823992455,0.8173391294,0.6628182356,3.1975367173
0.8978261316,0.3803046809,0.4833878288,0.8280055374,0.6861194437,3.3276873499
1.326815606,0.3176200057,0.4208468361,0.8276090344,0.6268146883,2.8042847984
1.0696028322,0.351351695,0.4788574119,0.8107338566,0.6618556701,2.8778855363
1.3581819465,0.3419103054,0.4777412453,0.8108652431,0.6588235294,3.2090058942
1.0672853217,0.3458315391,0.4709599039,0.8098537048,0.657136322,2.7209462967
1.4472458839,0.3556997884,0.5087827475,0.8077260357,0.6579509072,2.7159593713
0.9956183443,0.3684524874,0.4816495263,0.8207413832,0.6724817107,2.6673664829
1.4946234893,0.3526744871,0.5161211922,0.8047924779,0.6620469083,2.8177782728
0.9947176202,0.3612955053,0.4760344853,0.8187554935,0.6636385956,2.6556897203
1.4266143248,0.3456787181,0.5079888227,0.7987205733,0.6585826772,3.1473444997
1.3597383054,0.3576988462,0.4991540315,0.8116013056,0.6662515567,3.0488537738
0.9803658935,0.3506079888,0.4809416051,0.823002491,0.6471232877,2.8956595439
1.3789210903,0.3371932843,0.4754076308,0.8016739677,0.6569323144,3.4513141827
1.4990706446,0.3510289782,0.509686734,0.8058418803,0.6567430783,2.8249917216
1.0224507678,0.345748101,0.4737112966,0.8219233974,0.6337356161,2.9971516561
1.3962263353,0.3439955808,0.5000803988,0.7990003559,0.6602583358,2.9275338347
1.029259966,0.3503098617,0.4732948138,0.8151615822,0.6582377477,2.7669073624
0.9657349174,0.332383831,0.468659682,0.8121482371,0.6352583587,3.1032435357
1.0203149433,0.3434842905,0.4851241909,0.81216134,0.6431205674,3.0490969878
1.2156150999,0.3222243754,0.4137566231,0.8370610725,0.6178562023,2.7639176339
1.433515333,0.3429822001,0.5123396438,0.7940420976,0.6639522258,3.103269387
1.2588091029,0.3348256379,0.4680428666,0.8186622625,0.641600454,2.9968855077
1.2628611038,0.3431695592,0.4801549456,0.8093752904,0.6636851521,3.046702343
1.326815606,0.3267682908,0.4237136402,0.8365984628,0.6310845431,2.8258925725
1.2231218714,0.3063542837,0.4045397269,0.8235519385,0.6072351421,2.7427764957
1.3626506939,0.3357257406,0.4818426579,0.8011350877,0.663496144,3.2240263076
1.0956523352,0.3333469475,0.4335749112,0.8314464347,0.6185084913,2.7451789631
1.0149508008,0.3611852626,0.4761048482,0.8216873187,0.6647028689,2.8364448812
1.0295943861,0.3398654647,0.4724871613,0.814167754,0.6337988827,3.1617459194
1.3725099251,0.3453073938,0.4808165786,0.8059316509,0.6629755821,3.1307364672
1.4012738694,0.3206142083,0.4663624656,0.8079137716,0.6404635928,3.1469430381
1.0278901952,0.3571221546,0.4692529339,0.8242720499,0.6634825328,2.7784721259
1.3173562422,0.3306629635,0.4835432577,0.8061859112,0.6553937299,2.9562516407
0.9964380542,0.3447741619,0.4798551696,0.8198961517,0.6380270485,2.9748023763
1.5214883773,0.3146639018,0.4674138687,0.8036819466,0.6454244201,3.3433267246
1.0186026584,0.3647300162,0.4825237444,0.8276930644,0.6713537359,2.859721103
1.280728452,0.3158109301,0.418148477,0.8264192471,0.620453924,2.9307040112
1.431072167,0.3475991613,0.506979405,0.8005480763,0.6586826347,2.9936694833
1.3818180053,0.3549493449,0.5167464778,0.8051301521,0.6683168317,3.0893536609
1.306501615,0.3190980434,0.4243072727,0.8315152096,0.6205664009,2.975503306
1.3173562422,0.3381037126,0.4835432577,0.8153094047,0.6550703183,2.9012906332
1.2483039387,0.3550113416,0.4775891134,0.8234086279,0.6531623433,3.0229201291
1.0295943861,0.3435376681,0.4737365764,0.8178833616,0.6354748603,3.1515640493
1.4123048718,0.3529508745,0.4979789599,0.8040533554,0.6626360339,3.2512567216
1.3472526835,0.3193957453,0.4272583687,0.8318244182,0.6315211422,3.1722862711
1.0471697476,0.3535001894,0.4848717126,0.8215903076,0.6475595914,2.8770995992
1.2741366653,0.3463139857,0.4791126932,0.8141378435,0.6614521842,3.1282323271
1.3101852606,0.3414536435,0.4759886528,0.8134106945,0.6552013423,3.1078448052
0.9563575376,0.3685087147,0.4806810505,0.8209469145,0.6783016411,2.9344764149
0.9905532688,0.3465577791,0.4700133628,0.8228091366,0.6399888455,2.9838902823
1.4812182739,0.3547139078,0.5113194143,0.8094215379,0.666175604,2.8597917614
1.3788235331,0.3367941419,0.477399655,0.8060057538,0.65703125,3.1631425034
0.9423903234,0.3665438305,0.4862740575,0.813546575,0.6821725572,2.9074936527
1.22222231,0.327002116,0.4133346389,0.8439429602,0.6107799948,2.6667565973
1.0822122826,0.3503645996,0.4751720959,0.812067452,0.6606648199,2.6799234667
1.2996232248,0.3418683783,0.4724458629,0.8193084358,0.6467300168,3.3033761241
1.0399999625,0.3728614027,0.4947115629,0.8191493403,0.6819085487,3.0608733446
1.0084034077,0.3634715839,0.4833683897,0.8190728895,0.6669082126,2.7435720091
1.2821782982,0.3316415618,0.4811760687,0.8106830455,0.6497202627,2.8495322679
1.3121950529,0.3436429455,0.4857023589,0.8086966699,0.664468478,3.2092398505
1.2755235755,0.3283180572,0.4740382107,0.7943042158,0.6505888951,3.3671106601
0.9751825841,0.3513723647,0.4824773313,0.8275301852,0.6433013002,2.8219866298
1.4600550835,0.3461288797,0.5073677622,0.8008598502,0.6585365854,3.0586963015
1.0460427009,0.351454921,0.4790001794,0.8116674636,0.6597318539,2.6709460526
1.3437501166,0.3300162537,0.4707687461,0.8006017592,0.651396648,3.5426740976
1.4560748127,0.3491266636,0.5037392467,0.8058306317,0.6637593985,3.0004657487
1.0607903437,0.3576759327,0.4897380682,0.8258799521,0.6533523538,3.1106819864
0.9864930482,0.3592408285,0.4784330683,0.8148270726,0.6702097902,2.9132487746
1.2689242094,0.3349252881,0.4659750923,0.8064911823,0.6595688749,3.0937947744
1.0624049169,0.3484328859,0.4734407927,0.8119622353,0.6592268753,2.8943477537
1.4545454545,0.353772606,0.5125000003,0.8071261844,0.6709312705,3.0624318236
1.006661066,0.3592922907,0.4712404523,0.8214226744,0.6661698957,2.5578197162
0.9956183443,0.3714951041,0.4816495263,0.8243180203,0.6722925457,2.9165332686
1.3749997599,0.3484423767,0.4988069465,0.8029259798,0.6605616606,2.9522784305
1.0058284328,0.3644382765,0.4721581,0.8257552452,0.6605166052,2.5605118373
0.9968279508,0.3578844703,0.4793609355,0.8173781565,0.659673091,2.6819336669
1,0.3727386024,0.486567727,0.8218291621,0.6806698836,2.9276102314
1.2716049877,0.3416592132,0.4793979989,0.80902551,0.6511762997,3.2229523632
1.3756521893,0.3184659954,0.4698290521,0.8043611732,0.6396946565,3.0770036147
1.5351151642,0.3052700489,0.473327785,0.7857663163,0.6513091641,3.1826601056
1.411386667,0.3579644188,0.4969389618,0.8097463271,0.6622235686,3.2988542198
1.2974599386,0.341416626,0.467050402,0.8168158535,0.6491626455,3.1032144822
1.1416703619,0.3242049628,0.4207499094,0.8292551843,0.6168272988,2.8750162343
1.3044822849,0.3188191779,0.4275932799,0.8281962094,0.6268574573,2.9745518113
1.4442268386,0.3501068035,0.5044335973,0.8024497968,0.6583150642,2.959958288
1.0109786161,0.3497586143,0.4816114979,0.8203114158,0.6397183099,2.9833452233
1.3096734337,0.330525527,0.4769244636,0.8015136989,0.653525819,3.400776352
1.0486145119,0.3487809853,0.4858814324,0.8179880445,0.6458979419,2.8256319651
1.3847058414,0.3406334618,0.4781978629,0.8072235252,0.6604215457,3.3304742029
0.971090634,0.3577339817,0.4831750378,0.8065877133,0.6799179277,3.136773625
1.0421455669,0.3365306557,0.4727941952,0.7954486072,0.6630321911,3.0988245065
1.3599555465,0.3160629187,0.4267864818,0.8309884946,0.6252747253,2.960218851
1.3169591752,0.3305916306,0.4808618128,0.7947364999,0.6583333333,3.1768570579
1.3591065082,0.3261919562,0.4634396257,0.8151784708,0.6362484157,2.9709123569
1.3296704855,0.3156128337,0.4165578488,0.8281830032,0.6237142857,2.8067909803
1.2469471072,0.3385637363,0.4751219425,0.8056646329,0.6525051275,3.3201455264
1.023357672,0.3411831828,0.4717452488,0.8175253626,0.6310679612,3.1126006818
1.1006564125,0.333941267,0.4186061973,0.838531633,0.6173564753,2.5983508845
1.1312825572,0.3250264285,0.4179779888,0.831511327,0.6164632563,2.9086079788
1.4728973588,0.3437320547,0.4943756125,0.8022431519,0.6561844864,2.9728406958
1.2852703857,0.3140124386,0.4703076404,0.7855306068,0.6509090909,3.5425866675
1.4466936718,0.337208787,0.5132548098,0.7919141107,0.6631047789,3.4351700885
1.1190129931,0.3497429048,0.4751709364,0.8111731048,0.6679378916,2.9767937931
1.0055511399,0.3621867153,0.4725663554,0.822413745,0.6632955106,2.571488134
1.0084034077,0.3532726253,0.4826681096,0.8075243491,0.6680397383,3.1898712703
0.9423903234,0.3709931578,0.4829396068,0.8169920526,0.6855114383,2.9191859462
1.3234860255,0.3566750426,0.5043823193,0.8098069476,0.6636420526,3.1816128642
1.3192307463,0.3154602397,0.4276071382,0.8251441522,0.6275055679,3.0021209054
1.0367513447,0.3545696614,0.4736876159,0.8194638783,0.6649357748,2.7871610552
1.3709093081,0.336797727,0.4785649065,0.8029767949,0.6583979328,3.2143128503
1.5009057021,0.3439804899,0.515359214,0.7930548357,0.667063374,3.2606459912
1.4571428459,0.3474972604,0.5053589543,0.798330903,0.6671686747,3.1408106227
1.1190129931,0.3407813731,0.4755585146,0.8011356409,0.6666666667,3.0199327314
1.0154165874,0.3614833754,0.4801697049,0.816458473,0.6682855755,2.9601081529
1.3898192234,0.3430638197,0.4849954855,0.801268656,0.6695229934,3.3697902206
1.3864274909,0.3080927239,0.4284582505,0.8193150721,0.6315497643,3.1571639659
1.3190394558,0.3391659806,0.4880143473,0.8030436937,0.6642580645,3.0617026227
1.5217392437,0.336882558,0.5096234463,0.7891639253,0.6696428571,3.2763620362
1.323391929,0.3452992659,0.4758743798,0.8140022819,0.6548580359,3.009168521
1.1376450674,0.3555695872,0.4789332168,0.8111863316,0.6693837626,3.0707251853
0.9821100713,0.3467813831,0.480407288,0.8179479146,0.6376578028,2.9852672708
1.2924961851,0.3049327122,0.4225484984,0.8123879575,0.6304106548,2.9960124898
1.023357672,0.3443139263,0.4721721676,0.8217829829,0.6314587496,3.0504918833
1.0218687708,0.3536892745,0.4827445939,0.826805236,0.6406693137,2.9538465466
1.0396039244,0.3653040485,0.4898633253,0.816397648,0.6817585302,3.0385520854
1.3741319394,0.3347749464,0.5031383122,0.7858770781,0.6594137202,3.1379832127
1.3864274909,0.3059158576,0.4263893125,0.8189913714,0.6257245377,3.0690339761
0.9440560322,0.3472585886,0.4791879326,0.818721221,0.6438046853,2.9273576226
0.989828984,0.3479539329,0.4737814845,0.8230122163,0.646714922,2.9893760015
1.380476971,0.3008528008,0.4195184621,0.8172150205,0.6188010899,3.0550137719
1.3839397511,0.3387406544,0.4795874585,0.8052736782,0.6561658589,3.2517780817
1.4572918368,0.3455606194,0.5038956384,0.7996744035,0.6559714795,2.9282526128
1.4838710729,0.347355856,0.5115785361,0.8006943829,0.6641243767,2.8701063687
0.8902076709,0.381817817,0.4836274341,0.8318321037,0.6883899233,2.8477849255
1.0239436753,0.3634704023,0.4779772189,0.8253104438,0.6645499724,2.6273890553
1.3351800578,0.30917706,0.4210009854,0.8170114761,0.6311957435,3.1030527083
1.39534873,0.3496896715,0.4977800598,0.8070559457,0.661032297,3.1297086523
0.9763593621,0.3359235375,0.4696765039,0.8132297419,0.6355668646,3.0243444417
1.3044822849,0.3162999738,0.4242145797,0.8260004471,0.6241369787,2.8561422622
0.9818520183,0.3524081058,0.4835675757,0.828292487,0.6435474702,2.7903864103
1.3848486801,0.3253178446,0.4849745784,0.7989469697,0.6623889437,2.940443526
0.9667728762,0.3472124607,0.4772668441,0.821248819,0.6426819297,2.978029118
1.085714353,0.3401636544,0.4770259368,0.812148517,0.6426561621,3.1052660991
0.9472498319,0.3312425476,0.4788444899,0.8057714483,0.6389351082,3.2456602285
1.2989691193,0.3444257277,0.4692357869,0.8190711682,0.6483889203,3.2181194703
1.3421053014,0.3333843758,0.4783849921,0.8022255716,0.6549961666,3.1402337588
1.0084034077,0.3549470198,0.4838935999,0.810750533,0.6677941532,3.0561651358
0.9701691985,0.3386011992,0.474821974,0.816864665,0.627843987,2.9726054993
1.5282215829,0.3564034309,0.5158207261,0.807195082,0.6681494662,2.9150199859
1.3709093081,0.3320392038,0.4718033929,0.8001994667,0.6548488008,3.3965600633
1.0055511399,0.3603548196,0.4748509826,0.8221425182,0.6629048086,2.653460885
1.0128078868,0.3473584449,0.4765578785,0.8222372579,0.6332676611,2.8171435843
1.3891328898,0.3038482029,0.4263463645,0.8175503289,0.6262765664,3.2097987292
1.2228004171,0.3193073722,0.4038006135,0.8388583569,0.6062564633,2.9453758036
1.5336674558,0.3577078562,0.5207455851,0.8051458218,0.6734036321,3.3981851962
1.3320610214,0.3222314734,0.4620069949,0.8105059083,0.6375064135,3.0205642952
0.9880382898,0.3399481306,0.4655688581,0.8211524832,0.6331224842,2.9528238408
1.5495750376,0.3187570628,0.4838392559,0.7976835859,0.6589248434,3.2983870661
